Host Id,Host Since,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating,Hosting Duration (Years)
4783044,2013-01-20,Stylish Flat with Stunning Rooftop,Brooklyn,apartment,95.0,entire home/apt,11211.0,1.0,1,28,199.0,98.0,12.528767123287672
4781936,2013-01-20,"Hip, charming sublet-- entire apt!",Brooklyn,apartment,90.0,entire home/apt,11216.0,1.0,1,1,85.0,91.0,12.528767123287672
4779964,2013-01-20,Beautiful Apartment in Greenpoint,Brooklyn,apartment,95.0,entire home/apt,11222.0,3.0,1,12,150.0,98.0,12.528767123287672
4781686,2013-01-20,Custom 1 Bedroom East Village/Noho,Manhattan,apartment,80.0,entire home/apt,10003.0,1.0,1,7,160.0,83.0,12.528767123287672
4782600,2013-01-20,Hip Modern West Village Apartment,Manhattan,apartment,95.0,entire home/apt,10014.0,1.0,1,40,180.0,95.0,12.528767123287672
4779916,2013-01-20,Beautiful Apartment in Midtown NYC!,Manhattan,apartment,95.0,entire home/apt,10019.0,1.0,1,21,140.0,97.0,12.528767123287672
4783898,2013-01-20,Perfect HK Apt: Center of it all,Manhattan,apartment,100.0,entire home/apt,10019.0,2.0,1,1,137.0,100.0,12.528767123287672
4774862,2013-01-20,Gorgeous Studio in Luxury Bldg UWS,Manhattan,apartment,100.0,entire home/apt,10023.0,1.0,1,5,185.0,100.0,12.528767123287672
4781334,2013-01-20,SUNNY UWS STUDIO + EAT-IN KITCHENpp,Manhattan,apartment,95.0,entire home/apt,10024.0,2.0,1,16,200.0,95.0,12.528767123287672
4776420,2013-01-20,Amazing and Cozy in Central Park,Manhattan,apartment,80.0,entire home/apt,10029.0,3.0,1,12,139.0,82.0,12.528767123287672
4776420,2013-01-20,Splendid apartment onCentral Park,Manhattan,apartment,75.0,entire home/apt,10029.0,3.0,1,36,149.0,79.0,12.528767123287672
4778132,2013-01-20,Comfortable place in East Harlem!,Manhattan,apartment,85.0,entire home/apt,10035.0,1.0,1,45,115.0,85.0,12.528767123287672
4782900,2013-01-20,Sunny Private Bedroom 30m-Manhattan,Brooklyn,apartment,100.0,private room,11230.0,1.0,1,3,42.0,100.0,12.528767123287672
4776420,2013-01-20,Central Park Life,Manhattan,apartment,90.0,private room,10029.0,1.0,1,3,139.0,94.0,12.528767123287672
4782900,2013-01-20,Comfy Couch - 30m From Manhattan,Brooklyn,apartment,95.0,shared room,11230.0,1.0,1,10,25.0,98.0,12.528767123287672
4782900,2013-01-20,Quality Queen Airbed 30m-Manhattan,Brooklyn,apartment,90.0,shared room,11230.0,1.0,1,7,29.0,94.0,12.528767123287672
4783898,2013-01-20,Perfect HK Apt. Near Bdwy/Ctrl Park,Manhattan,apartment,100.0,shared room,10019.0,1.0,1,4,75.0,100.0,12.528767123287672
4797029,2013-01-21,Huge 2-bd triplex in Clinton Hill,Brooklyn,apartment,90.0,entire home/apt,11205.0,2.0,1,0,150.0,94.0,12.526027397260274
4797481,2013-01-21,Lg 1 Bd apt in Beautiful Park Slope,Brooklyn,apartment,95.0,entire home/apt,11217.0,2.0,1,5,125.0,96.0,12.526027397260274
4794837,2013-01-21,Cute Bushwick Studio,Brooklyn,apartment,100.0,entire home/apt,11221.0,1.0,1,1,74.0,100.0,12.526027397260274
4792032,2013-01-21,"2,500 square ft architect's home",Brooklyn,house,100.0,entire home/apt,11231.0,2.0,1,2,575.0,100.0,12.526027397260274
4797813,2013-01-21,West Village Large Designer 1BR,Manhattan,apartment,95.0,entire home/apt,10014.0,1.0,1,16,249.0,96.0,12.526027397260274
4797830,2013-01-21,Top Floor Modern 1 BR Midtown East,Manhattan,apartment,95.0,entire home/apt,10017.0,1.0,1,27,275.0,95.0,12.526027397260274
4797152,2013-01-21,New York Cozy Apt near Central Park,Manhattan,apartment,95.0,entire home/apt,10019.0,1.0,1,12,200.0,95.0,12.526027397260274
4784750,2013-01-21,Roomy NYC Hamilton Heights Haven,Manhattan,apartment,85.0,entire home/apt,10031.0,1.0,1,3,120.0,87.0,12.526027397260274
4797755,2013-01-21,Spacious Studio UES,Manhattan,apartment,90.0,entire home/apt,10128.0,1.0,1,0,140.0,94.0,12.526027397260274
4806989,2013-01-22,Entire Apt. in E. Williamsburg,Brooklyn,apartment,90.0,entire home/apt,11206.0,1.0,1,0,189.0,94.0,12.523287671232877
4799164,2013-01-22,Entire apartment. Luxury building.,Brooklyn,apartment,80.0,entire home/apt,11211.0,1.0,1,1,125.0,80.0,12.523287671232877
4810614,2013-01-22,Light filled Park Slope Studio,Brooklyn,apartment,100.0,entire home/apt,11215.0,1.0,1,1,100.0,100.0,12.523287671232877
4807614,2013-01-22,BedStuy Tree House 2Br Roof Garden,Brooklyn,apartment,90.0,entire home/apt,11216.0,2.0,1,0,480.0,94.0,12.523287671232877
4808242,2013-01-22,Brooklyn-Bedstuy-1 bedroom,Brooklyn,apartment,90.0,entire home/apt,11216.0,1.0,1,22,110.0,91.0,12.523287671232877
4810767,2013-01-22,"Big 2br, Historic Lower East Side!!",Manhattan,apartment,75.0,entire home/apt,10002.0,4.0,1,25,79.0,77.0,12.523287671232877
4799025,2013-01-22,Heavenly views in Hell's Kitchen,Manhattan,apartment,90.0,entire home/apt,10019.0,1.0,1,1,245.0,94.0,12.523287671232877
4803115,2013-01-22,Gorgeous 1BR brownstone,Manhattan,apartment,90.0,entire home/apt,10027.0,1.0,1,5,150.0,92.0,12.523287671232877
4810767,2013-01-22,"Times Square, Queen Bed, Big Futon!",Manhattan,apartment,85.0,entire home/apt,10036.0,3.0,1,179,79.0,87.0,12.523287671232877
4810537,2013-01-22,Full One Bedroom Apartment - LIC,Queens,apartment,95.0,entire home/apt,11101.0,1.0,1,8,200.0,97.0,12.523287671232877
4809737,2013-01-22,"Charming, Spacious Ditmas Apt",Brooklyn,apartment,90.0,private room,11226.0,1.0,1,0,46.0,94.0,12.523287671232877
4807448,2013-01-22,Bushwick Room,Brooklyn,apartment,90.0,private room,11237.0,1.0,1,0,35.0,94.0,12.523287671232877
4810025,2013-01-22,"Brooklyn, spreading love is our way",Brooklyn,house,90.0,private room,11203.0,1.0,1,0,75.0,94.0,12.523287671232877
4807256,2013-01-22,Huge Ensuite Room in Great Location,Manhattan,apartment,100.0,private room,10010.0,1.0,1,1,135.0,100.0,12.523287671232877
4803087,2013-01-22,Uptown crash pad,Manhattan,apartment,100.0,private room,10040.0,1.0,1,1,68.0,100.0,12.523287671232877
4822503,2013-01-23,Sun-filled 2 Bed with Huge Deck/BBQ,Brooklyn,apartment,80.0,entire home/apt,11231.0,2.0,1,8,340.0,83.0,12.520547945205479
4817622,2013-01-23,Eclectic Brooklyn Townhouse,Brooklyn,house,85.0,entire home/apt,11238.0,2.0,1,7,200.0,88.0,12.520547945205479
4815831,2013-01-23,East Village Studio Apartment,Manhattan,apartment,90.0,entire home/apt,10003.0,1.0,1,0,150.0,94.0,12.520547945205479
4822697,2013-01-23,Two Weeks Sublet Roosevelt Island,Manhattan,apartment,90.0,entire home/apt,10044.0,1.0,1,0,100.0,94.0,12.520547945205479
4822753,2013-01-23,Cozy 1BDR with Manhattan views!,Queens,apartment,100.0,entire home/apt,11109.0,2.0,1,1,240.0,100.0,12.520547945205479
4821219,2013-01-23,Entire floor off Montrose L train,Brooklyn,apartment,85.0,private room,11206.0,2.0,1,58,100.0,89.0,12.520547945205479
4820762,2013-01-23,Spacious Room w/ Private Bathroom,Brooklyn,house,95.0,private room,11226.0,1.0,1,8,99.0,98.0,12.520547945205479
4824543,2013-01-23,Great Apartment for NYE and AFTER!!,Manhattan,apartment,90.0,private room,10026.0,1.0,1,0,200.0,94.0,12.520547945205479
4815623,2013-01-23,El Barrio: Lovely 2-Bedroom (117th),Manhattan,apartment,100.0,private room,10035.0,2.0,1,11,160.0,100.0,12.520547945205479
4812248,2013-01-23,Cozy sofa bed in sunny NY apartment,Manhattan,apartment,90.0,shared room,10024.0,1.0,1,0,60.0,94.0,12.520547945205479
4836786,2013-01-24,Modern Home in Central Williamsburg,Brooklyn,apartment,90.0,entire home/apt,11211.0,2.0,1,6,220.0,93.0,12.517808219178082
4834187,2013-01-24,Beautiful Modern Apt in Brooklyn,Brooklyn,apartment,90.0,entire home/apt,11238.0,1.0,1,12,150.0,92.0,12.517808219178082
4832693,2013-01-24,Amazing 2BR overlooks Union Square,Manhattan,apartment,90.0,entire home/apt,10003.0,3.0,1,77,455.0,91.0,12.517808219178082
4826761,2013-01-24,True NYC East Village Experience!,Manhattan,apartment,85.0,entire home/apt,10009.0,2.0,1,4,320.0,85.0,12.517808219178082
4830078,2013-01-24,1 Bedroom Penthouse Floor Apartment,Manhattan,apartment,100.0,entire home/apt,10019.0,1.0,1,1,270.0,100.0,12.517808219178082
4825193,2013-01-24,1 Bedroom in Lux Building- Sleeps 6,Manhattan,apartment,100.0,entire home/apt,10023.0,6.0,1,1,275.0,100.0,12.517808219178082
4835582,2013-01-24,Bright Garden Apartment,Manhattan,apartment,90.0,entire home/apt,10027.0,1.0,1,9,122.0,91.0,12.517808219178082
4831482,2013-01-24,Spacious place to feel at Home,Brooklyn,apartment,90.0,private room,11207.0,2.0,1,6,48.0,90.0,12.517808219178082
4834021,2013-01-24,"Private r, Grand apt,Super location",Brooklyn,apartment,90.0,private room,11211.0,1.0,1,0,100.0,94.0,12.517808219178082
4830421,2013-01-24,"Brooklyn Loft, 180 degree views",Brooklyn,loft,90.0,private room,11206.0,1.0,1,3,90.0,93.0,12.517808219178082
4826761,2013-01-24,True NYC East Village Experience!,Manhattan,apartment,90.0,private room,10009.0,1.0,1,0,130.0,94.0,12.517808219178082
4831237,2013-01-24,Sunny Room with Rooftop Access,Manhattan,apartment,80.0,private room,10023.0,1.0,1,2,99.0,80.0,12.517808219178082
4825193,2013-01-24,Mott St Soho Studio-GIRLS RM SHARE,Manhattan,apartment,90.0,shared room,10012.0,4.0,1,0,80.0,94.0,12.517808219178082
4847926,2013-01-25,COZY GARDEN APT IN BKLYN BROWNSTONE,Brooklyn,apartment,90.0,entire home/apt,11226.0,1.0,1,38,95.0,90.0,12.515068493150684
4846530,2013-01-25,Big Open Loft in Prime Williamsburg,Brooklyn,apartment,100.0,entire home/apt,11249.0,1.0,1,1,150.0,100.0,12.515068493150684
4843750,2013-01-25,PAINTERS PARADISE / GREENPOINT,Brooklyn,loft,95.0,entire home/apt,11222.0,1.0,1,31,165.0,97.0,12.515068493150684
4841434,2013-01-25,Union Squre 1Br w/2 Outdoor Spaces,Manhattan,apartment,80.0,entire home/apt,10003.0,1.0,1,3,235.0,80.0,12.515068493150684
4843860,2013-01-25,Bright studio apt great location,Manhattan,apartment,80.0,entire home/apt,10004.0,1.0,1,2,100.0,80.0,12.515068493150684
4845894,2013-01-25,"Huge, Sunny W. Village w/ Balcony",Manhattan,apartment,100.0,entire home/apt,10014.0,1.0,1,7,250.0,100.0,12.515068493150684
4841046,2013-01-25,Cozy Williamsburg bedroom,Brooklyn,apartment,90.0,private room,11211.0,1.0,1,0,200.0,94.0,12.515068493150684
4847896,2013-01-25,Prime Williamsburg Bedroom,Brooklyn,apartment,90.0,private room,11211.0,1.0,1,0,65.0,94.0,12.515068493150684
4844197,2013-01-25,"Nice room, amazing rooftop!",Brooklyn,apartment,95.0,private room,11249.0,1.0,1,17,100.0,95.0,12.515068493150684
4844197,2013-01-25,Room in nice apartment,Brooklyn,apartment,90.0,private room,11249.0,1.0,1,9,100.0,93.0,12.515068493150684
4847926,2013-01-25,CHIC ROOM IN BROOKLYN BROWNSTONE,Brooklyn,bed & breakfast,95.0,private room,11226.0,1.0,1,12,55.0,97.0,12.515068493150684
4847926,2013-01-25,AMAZING ROOM ARTSY BKLYN BROWNSTONE,Brooklyn,house,90.0,private room,11226.0,1.0,1,12,50.0,92.0,12.515068493150684
4847926,2013-01-25,Double Room ARTSY BKLYN BROWNSTONE,Brooklyn,house,95.0,private room,11226.0,1.0,1,10,55.0,98.0,12.515068493150684
4837798,2013-01-25,Upper Manhattan King Room,Manhattan,apartment,85.0,private room,10031.0,1.0,1,21,70.0,87.0,12.515068493150684
4856629,2013-01-26,Bed Stuy Garden Floor Apt,Brooklyn,apartment,90.0,entire home/apt,11216.0,2.0,1,0,157.0,94.0,12.512328767123288
4855638,2013-01-26,Garden Apartment in Brooklyn!,Brooklyn,apartment,90.0,entire home/apt,11217.0,2.0,1,12,150.0,91.0,12.512328767123288
4855703,2013-01-26,"Bright, spacious 2BD in Ft. Greene",Brooklyn,apartment,90.0,entire home/apt,11217.0,2.0,1,0,200.0,94.0,12.512328767123288
4856604,2013-01-26,Big Loft in Heart of Williamsburg,Brooklyn,loft,100.0,entire home/apt,11211.0,1.0,1,7,280.0,100.0,12.512328767123288
4854769,2013-01-26,LES Artist Studio,Manhattan,apartment,85.0,entire home/apt,10002.0,1.0,1,14,140.0,89.0,12.512328767123288
4848828,2013-01-26,Central Pk West-Convenient 1 BR,Manhattan,apartment,90.0,entire home/apt,10025.0,1.0,1,15,170.0,94.0,12.512328767123288
4852109,2013-01-26,5th Avenue Gem,Manhattan,apartment,100.0,entire home/apt,10029.0,3.0,1,4,175.0,100.0,12.512328767123288
4853158,2013-01-26,Cozy & Spacious West Harlem Studio,Manhattan,apartment,95.0,entire home/apt,10031.0,1.0,1,48,105.0,97.0,12.512328767123288
4855335,2013-01-26,Artists' Haven in Williamsburg,Brooklyn,apartment,60.0,private room,11206.0,1.0,1,1,100.0,60.0,12.512328767123288
4855638,2013-01-26,Brooklyn Garden Apartment!,Brooklyn,apartment,90.0,private room,11217.0,1.0,1,40,110.0,93.0,12.512328767123288
4856536,2013-01-26,Only 1 minute-walk to Park & Metro!,Brooklyn,apartment,90.0,private room,11225.0,1.0,1,48,59.0,92.0,12.512328767123288
4857962,2013-01-26,"Sunny Duplex Apt., Balcony & Deck",Brooklyn,apartment,90.0,private room,11231.0,1.0,1,4,115.0,90.0,12.512328767123288
4854725,2013-01-26,Charming room in a lovely location,Brooklyn,apartment,95.0,private room,11238.0,1.0,1,4,90.0,95.0,12.512328767123288
4855136,2013-01-26,Studio apartment in Bensonhurst,Brooklyn,house,90.0,private room,11204.0,1.0,1,0,300.0,94.0,12.512328767123288
4854680,2013-01-26,COZY ROOM - NICE APT IN MANHATTAN,Manhattan,apartment,90.0,private room,10031.0,1.0,1,3,59.0,90.0,12.512328767123288
4852748,2013-01-26,Large suite with jacuzzi,Manhattan,other,90.0,private room,10027.0,1.0,1,0,175.0,94.0,12.512328767123288
4869472,2013-01-27,"Beautiful, brand new studio",Brooklyn,apartment,90.0,entire home/apt,11215.0,1.0,1,0,120.0,94.0,12.509589041095891
4863701,2013-01-27,Beautiful room in a cool apt in BK!,Brooklyn,apartment,100.0,entire home/apt,11221.0,1.0,1,1,40.0,100.0,12.509589041095891
4872318,2013-01-27,Clinton Hill Summer Townhouse,Brooklyn,apartment,100.0,entire home/apt,11238.0,3.0,1,1,220.0,100.0,12.509589041095891
4865452,2013-01-27,Amazing Apartment in LES Manhattan,Manhattan,apartment,85.0,entire home/apt,10002.0,1.0,1,14,161.0,86.0,12.509589041095891
4869570,2013-01-27,1br in the heart of East Village,Manhattan,apartment,100.0,entire home/apt,10003.0,1.0,1,2,150.0,100.0,12.509589041095891
4867349,2013-01-27,Large 2Br - Surrounded by Parks,Manhattan,apartment,90.0,entire home/apt,10034.0,2.0,1,0,180.0,94.0,12.509589041095891
4864897,2013-01-27,joli studio new york upper east,Manhattan,apartment,90.0,entire home/apt,10075.0,1.0,1,0,161.0,94.0,12.509589041095891
4868219,2013-01-27,Williamsburg: Experience Brooklyn!,Brooklyn,apartment,80.0,private room,11211.0,1.0,1,9,90.0,83.0,12.509589041095891
4863701,2013-01-27,Gorgeous Private Room in Bushwick,Brooklyn,apartment,90.0,private room,11221.0,1.0,1,3,50.0,93.0,12.509589041095891
4864306,2013-01-27,1 rm @ 3BR artist loft williamsburg,Brooklyn,loft,95.0,private room,11222.0,1.0,1,6,70.0,96.0,12.509589041095891
4864306,2013-01-27,1 rm @ 3BR loft williamsburg room 2,Brooklyn,loft,90.0,private room,11222.0,1.0,1,9,70.0,91.0,12.509589041095891
4864306,2013-01-27,1 rm @ 3BR loft williamsburg room 3,Brooklyn,loft,80.0,private room,11222.0,1.0,1,4,70.0,80.0,12.509589041095891
4870868,2013-01-27,Private Room Brand New Must see!,Manhattan,apartment,100.0,private room,10031.0,1.0,1,2,95.0,100.0,12.509589041095891
4865622,2013-01-27,Charming Apartment in Manhattan,Manhattan,apartment,90.0,private room,10032.0,1.0,1,0,60.0,94.0,12.509589041095891
4872235,2013-01-27,1 Bedroom 1 Bathroom Financial Dist,Manhattan,apartment,90.0,private room,10038.0,1.0,1,0,90.0,94.0,12.509589041095891
4872930,2013-01-27,Clean & Cozy in Flatbush Bklyn,Brooklyn,apartment,90.0,shared room,11226.0,1.0,1,15,35.0,92.0,12.509589041095891
4886245,2013-01-28,Perfect 1br Apt In Williamsburg!!!,Brooklyn,apartment,90.0,entire home/apt,11211.0,1.0,1,28,180.0,92.0,12.506849315068493
4878071,2013-01-28,Spacious Railroad Apt in Bushwick,Brooklyn,apartment,95.0,entire home/apt,11237.0,1.0,1,6,150.0,97.0,12.506849315068493
4873841,2013-01-28,Charming Prospect Heights 1BR,Brooklyn,apartment,95.0,entire home/apt,11238.0,2.0,1,6,130.0,97.0,12.506849315068493
4881594,2013-01-28,Modern Brooklyn Getaway,Brooklyn,apartment,80.0,entire home/apt,11238.0,2.0,1,12,125.0,82.0,12.506849315068493
4873790,2013-01-28,"Very Spacious, Great Location, LES",Manhattan,apartment,90.0,entire home/apt,10002.0,3.0,1,51,325.0,91.0,12.506849315068493
4888018,2013-01-28,SUNNY LARGE 1BED GREAT LOCATION,Manhattan,apartment,90.0,entire home/apt,10002.0,1.0,1,21,255.0,94.0,12.506849315068493
4882793,2013-01-28,Chic Comfy 1 Bedroom Apartment,Manhattan,apartment,90.0,entire home/apt,10011.0,1.0,1,7,185.0,94.0,12.506849315068493
4881633,2013-01-28,Harlem Brownstone Home & Gallery,Manhattan,apartment,100.0,entire home/apt,10027.0,1.0,1,9,200.0,100.0,12.506849315068493
4876330,2013-01-28,spacious loft  on nice street,Manhattan,apartment,90.0,entire home/apt,10029.0,2.0,1,3,110.0,93.0,12.506849315068493
4879754,2013-01-28,2 Bedroom Full Apartment UES,Manhattan,apartment,80.0,entire home/apt,10128.0,2.0,1,1,375.0,80.0,12.506849315068493
4881917,2013-01-28,Cozy & Convenient in Williamsburg,Brooklyn,apartment,70.0,private room,11211.0,1.0,1,15,69.0,70.0,12.506849315068493
4881917,2013-01-28,Cozy & Convenient in Williamsburg,Brooklyn,apartment,85.0,private room,11211.0,1.0,1,9,69.0,85.0,12.506849315068493
4883991,2013-01-28,Park Slope Calmness By The Park,Brooklyn,apartment,90.0,private room,11215.0,1.0,1,0,85.0,94.0,12.506849315068493
4887782,2013-01-28,Prewar Apt Steps from Prospect Park,Brooklyn,apartment,100.0,private room,11218.0,1.0,1,2,50.0,100.0,12.506849315068493
4873790,2013-01-28,Big private room,Manhattan,apartment,100.0,private room,10002.0,1.0,1,1,100.0,100.0,12.506849315068493
4873790,2013-01-28,"Big, Private Room in Spacious Apt",Manhattan,apartment,90.0,private room,10002.0,1.0,1,15,100.0,92.0,12.506849315068493
4875631,2013-01-28,Comfy room in Gramercy Park,Manhattan,apartment,90.0,private room,10003.0,1.0,1,0,200.0,94.0,12.506849315068493
4884231,2013-01-28,2nd bed in 2BR,Manhattan,apartment,90.0,private room,10003.0,1.0,1,0,200.0,94.0,12.506849315068493
4875023,2013-01-28,Beautiful West Village/Soho Apt,Manhattan,apartment,100.0,private room,10014.0,1.0,1,2,150.0,100.0,12.506849315068493
4881633,2013-01-28,Beautiful Harlem Brownstone,Manhattan,apartment,100.0,private room,10027.0,1.0,1,1,100.0,100.0,12.506849315068493
4887492,2013-01-28,PRIVATE ROOM in PermaGO® Bridge*,Manhattan,apartment,100.0,private room,10038.0,1.0,1,2,95.0,100.0,12.506849315068493
4887492,2013-01-28,PRIVATE ROOM in PermaGO® Bridge**,Manhattan,apartment,90.0,private room,10038.0,1.0,1,3,95.0,93.0,12.506849315068493
4879754,2013-01-28,"Huge Bedroom, Queen-Sized Bed UES",Manhattan,apartment,100.0,private room,10128.0,1.0,1,1,105.0,100.0,12.506849315068493
4887492,2013-01-28,Fun & Vibrant PermaGO® Bridge -,Manhattan,apartment,90.0,shared room,10038.0,4.0,1,0,69.0,94.0,12.506849315068493
4887492,2013-01-28,Fun & Vibrant PermaGO® Bridge (,Manhattan,apartment,100.0,shared room,10038.0,6.0,1,2,69.0,100.0,12.506849315068493
4887492,2013-01-28,Fun & Vibrant PermaGO® Bridge ),Manhattan,apartment,100.0,shared room,10038.0,6.0,1,5,69.0,100.0,12.506849315068493
4887492,2013-01-28,Fun & Vibrant PermaGO® Bridge *,Manhattan,apartment,95.0,shared room,10038.0,6.0,1,5,69.0,96.0,12.506849315068493
4887492,2013-01-28,Fun & Vibrant PermaGO® Bridge &,Manhattan,apartment,100.0,shared room,10038.0,6.0,1,2,69.0,100.0,12.506849315068493
4887492,2013-01-28,Fun & Vibrant PermaGO® Bridge +,Manhattan,apartment,90.0,shared room,10038.0,4.0,1,0,69.0,94.0,12.506849315068493
4887492,2013-01-28,Fun & Vibrant PermaGO® Bridge^,Manhattan,apartment,90.0,shared room,10038.0,1.0,1,3,69.0,93.0,12.506849315068493
4887492,2013-01-28,Fun & Vibrant PermaGO® Bridge!,Manhattan,apartment,95.0,shared room,10038.0,1.0,1,54,69.0,98.0,12.506849315068493
4887492,2013-01-28,Fun & Vibrant PermaGO® Bridge@,Manhattan,apartment,100.0,shared room,10038.0,1.0,1,3,69.0,100.0,12.506849315068493
4887492,2013-01-28,Fun & Vibrant PermaGO® Bridge#,Manhattan,apartment,95.0,shared room,10038.0,1.0,1,18,69.0,95.0,12.506849315068493
4887492,2013-01-28,Fun & Vibrant PermaGO® Bridge%,Manhattan,apartment,100.0,shared room,10038.0,1.0,1,9,69.0,100.0,12.506849315068493
4887492,2013-01-28,Fun & Vibrant PermaGO® Bridge$,Manhattan,apartment,95.0,shared room,10038.0,1.0,1,6,69.0,96.0,12.506849315068493
4893354,2013-01-29,Comfortable and Functional,Brooklyn,apartment,90.0,entire home/apt,11218.0,1.0,1,17,125.0,90.0,12.504109589041096
4894525,2013-01-29,Modern Desing Duplex in Brooklyn,Brooklyn,apartment,90.0,entire home/apt,11238.0,3.0,1,0,150.0,94.0,12.504109589041096
4900291,2013-01-29,South Williamsburg Den,Brooklyn,apartment,100.0,entire home/apt,11249.0,1.0,1,3,130.0,100.0,12.504109589041096
